,trial,condition,listener_au,duration,dyad,times_presented,model_performance,subject_accuracy,confidence,genuineness
743,./stim/processed_extracts/true/28\1_va.mov,true,AU26,8,28,6,0.06343988164745533,0.6666666666666666,3.3333333333333335,0.6666666666666666
744,./stim/processed_extracts/true/28\3_va.mov,true,AU26,6,28,6,-0.043319726419939114,0.6666666666666666,1.6666666666666667,0.6666666666666666
745,./stim/processed_extracts/true/29\1_va.mov,true,AU26,6,29,5,0.14771379835824636,0.8,2.0,0.8
746,./stim/processed_extracts/true/30\3_va.mov,true,AU26,13,30,6,-0.012911781291294961,1.0,2.1666666666666665,1.0
747,./stim/processed_extracts/true/31\3_va.mov,true,AU26,9,31,5,0.2246996247352989,0.6,3.0,0.6
748,./stim/processed_extracts/true/31\7_va.mov,true,AU26,10,31,6,-0.0014802229723134327,1.0,3.0,1.0
749,./stim/processed_extracts/true/31\8_va.mov,true,AU26,10,31,3,0.3754870984947366,0.6666666666666666,2.6666666666666665,0.6666666666666666
750,./stim/processed_extracts/true/32\1_va.mov,true,AU26,14,32,7,-0.18080862959057667,0.8571428571428571,2.2857142857142856,0.8571428571428571
751,./stim/processed_extracts/true/32\3_va.mov,true,AU26,11,32,9,-0.05127197538100759,0.7777777777777778,2.2222222222222223,0.7777777777777778
752,./stim/processed_extracts/true/34\5_va.mov,true,AU26,16,34,9,0.04346178421045623,1.0,3.111111111111111,1.0
753,./stim/processed_extracts/true/34\7_va.mov,true,AU26,9,34,4,-0.07551997951107237,0.25,2.0,0.25
754,./stim/processed_extracts/true/35\2_va.mov,true,AU26,9,35,5,-0.14566327975175394,0.8,3.0,0.8
755,./stim/processed_extracts/true/35\5_va.mov,true,AU26,7,35,4,0.00013088468142812866,0.75,2.5,0.75
756,./stim/processed_extracts/true/36\3_va.mov,true,AU26,9,36,6,0.1600515534181573,0.16666666666666666,3.1666666666666665,0.16666666666666666
757,./stim/processed_extracts/true/36\4_va.mov,true,AU26,13,36,6,-0.12816802627468843,0.5,2.5,0.5
758,./stim/processed_extracts/true/37\1_va.mov,true,AU26,6,37,8,-0.10752897058845,0.625,3.0,0.625
759,./stim/processed_extracts/true/37\4_va.mov,true,AU26,7,37,5,0.6039884115124098,0.6,2.6,0.6
760,./stim/processed_extracts/true/38\4_va.mov,true,AU26,16,38,5,-0.3297268584862491,1.0,2.8,1.0
761,./stim/processed_extracts/true/39\1_va.mov,true,AU26,7,39,6,-0.1179559885488379,1.0,3.1666666666666665,1.0
762,./stim/processed_extracts/true/39\3_va.mov,true,AU26,10,39,5,0.02534839781040645,1.0,3.2,1.0
763,./stim/processed_extracts/true/40\1_va.mov,true,AU26,7,40,4,0.0597679488927743,0.5,2.5,0.5
764,./stim/processed_extracts/true/40\2_va.mov,true,AU26,12,40,9,0.2925261980852786,0.6666666666666666,2.0,0.6666666666666666
765,./stim/processed_extracts/true/40\4_va.mov,true,AU26,15,40,5,-0.17077225441968497,0.8,2.8,0.8
766,./stim/processed_extracts/true/41\1_va.mov,true,AU26,9,41,6,0.5087586498192324,0.5,2.5,0.5
767,./stim/processed_extracts/true/42\5_va.mov,true,AU26,13,42,6,0.20794043236342907,0.8333333333333334,3.3333333333333335,0.8333333333333334
768,./stim/processed_extracts/true/43\2_va.mov,true,AU26,7,43,5,-0.10563395411346016,1.0,3.2,1.0
769,./stim/processed_extracts/true/43\4_va.mov,true,AU26,8,43,8,0.23262977916270544,0.875,2.875,0.875
770,./stim/processed_extracts/true/43\6_va.mov,true,AU26,7,43,4,0.23740544654911203,1.0,2.75,1.0
771,./stim/processed_extracts/true/44\2_va.mov,true,AU26,12,44,11,0.2498551063407699,0.5454545454545454,2.272727272727273,0.5454545454545454
772,./stim/processed_extracts/true/44\3_va.mov,true,AU26,8,44,4,-0.026560619875267057,0.75,2.75,0.75
773,./stim/processed_extracts/true/45\3_va.mov,true,AU26,7,45,8,-0.11691719574435981,0.125,2.75,0.125
774,./stim/processed_extracts/true/46\2_va.mov,true,AU26,8,46,5,0.4168965674521694,0.4,2.8,0.4
775,./stim/processed_extracts/true/47\3_va.mov,true,AU26,9,47,5,0.007221725995725344,0.2,1.8,0.2
776,./stim/processed_extracts/true/47\7_va.mov,true,AU26,13,47,5,0.19165540893460006,0.8,2.8,0.8
777,./stim/processed_extracts/true/48\5_va.mov,true,AU26,12,48,9,0.24922787824454604,0.5555555555555556,2.4444444444444446,0.5555555555555556
778,./stim/processed_extracts/true/48\8_va.mov,true,AU26,8,48,7,-0.08767300894336479,0.42857142857142855,3.2857142857142856,0.42857142857142855
779,./stim/processed_extracts/true/49\1_va.mov,true,AU26,9,49,6,-0.07734585151189033,0.6666666666666666,2.3333333333333335,0.6666666666666666
780,./stim/processed_extracts/true/50\1_va.mov,true,AU26,8,50,5,0.3749064567513132,0.4,2.4,0.4
781,./stim/processed_extracts/true/51\3_va.mov,true,AU26,7,51,8,-0.17196845017638582,0.5,2.0,0.5
782,./stim/processed_extracts/true/52\2_va.mov,true,AU26,10,52,5,0.1540131333933885,0.6,2.6,0.6
783,./stim/processed_extracts/true/52\3_va.mov,true,AU26,10,52,8,-0.22055378779605858,0.75,2.5,0.75
784,./stim/processed_extracts/true/53\1_va.mov,true,AU26,7,53,4,-0.21765950166657808,0.75,2.0,0.75
785,./stim/processed_extracts/true/53\2_va.mov,true,AU26,11,53,9,0.11293220244422078,0.7777777777777778,2.5555555555555554,0.7777777777777778
786,./stim/processed_extracts/true/54\1_va.mov,true,AU26,7,54,4,-0.056678417191072236,0.5,2.5,0.5
787,./stim/processed_extracts/true/54\3_va.mov,true,AU26,10,54,4,-0.029064126325950655,0.75,3.0,0.75
788,./stim/processed_extracts/true/54\5_va.mov,true,AU26,8,54,4,-0.2981285866146431,0.0,2.5,0.0
789,./stim/processed_extracts/true/55\1_va.mov,true,AU26,14,55,8,-0.0689643667344895,0.25,2.375,0.25
790,./stim/processed_extracts/true/55\6_va.mov,true,AU26,9,55,8,0.17442239271239032,0.625,2.25,0.625
791,./stim/processed_extracts/true/56\1_va.mov,true,AU26,7,56,7,-0.13873429663823428,0.7142857142857143,2.4285714285714284,0.7142857142857143
792,./stim/processed_extracts/true/57\1_va.mov,true,AU26,11,57,3,0.12516882667146367,1.0,2.6666666666666665,1.0
793,./stim/processed_extracts/true/57\3_va.mov,true,AU26,13,57,6,-0.08968232304187007,0.8333333333333334,2.6666666666666665,0.8333333333333334
794,./stim/processed_extracts/true/58\3_va.mov,true,AU26,9,58,4,-0.04439857745397965,0.75,2.5,0.75
795,./stim/processed_extracts/true/58\5_va.mov,true,AU26,10,58,4,0.0075666919723096394,0.25,2.75,0.25
796,./stim/processed_extracts/true/59\1_va.mov,true,AU26,9,59,6,-0.47873159015373185,0.6666666666666666,2.1666666666666665,0.6666666666666666
797,./stim/processed_extracts/true/59\3_va.mov,true,AU26,10,59,4,0.08480488853556226,0.75,2.5,0.75
798,./stim/processed_extracts/true/60\1_va.mov,true,AU26,6,60,6,0.3553525120901467,0.3333333333333333,2.3333333333333335,0.3333333333333333
799,./stim/processed_extracts/true/60\5_va.mov,true,AU26,14,60,3,-0.07961459797748542,1.0,3.0,1.0
800,./stim/processed_extracts/true/1\3_va.mov,true,AU28,26,1,6,0.1598019688873049,1.0,3.3333333333333335,1.0
801,./stim/processed_extracts/true/2\1_va.mov,true,AU28,11,2,6,-0.0313198317838791,0.3333333333333333,3.5,0.3333333333333333
802,./stim/processed_extracts/true/3\2_va.mov,true,AU28,15,3,5,0.03245528759648412,0.8,3.2,0.8
803,./stim/processed_extracts/true/3\7_va.mov,true,AU28,7,3,5,0.23088399619500546,0.4,3.2,0.4
804,./stim/processed_extracts/true/4\4_va.mov,true,AU28,7,4,7,-0.09468097179459034,0.7142857142857143,2.4285714285714284,0.7142857142857143
805,./stim/processed_extracts/true/4\7_va.mov,true,AU28,19,4,5,0.036814278478952404,0.8,3.4,0.8
806,./stim/processed_extracts/true/5\1_va.mov,true,AU28,19,5,4,0.14629120027651007,1.0,3.0,1.0
807,./stim/processed_extracts/true/5\2_va.mov,true,AU28,15,5,4,0.14926643467151024,0.5,3.25,0.5
808,./stim/processed_extracts/true/5\5_va.mov,true,AU28,7,5,5,-0.04658134903422701,0.6,2.4,0.6
809,./stim/processed_extracts/true/6\3_va.mov,true,AU28,23,6,2,-0.10751740765658582,1.0,4.0,1.0
810,./stim/processed_extracts/true/7\3_va.mov,true,AU28,7,7,9,0.2022121193006151,0.7777777777777778,2.7777777777777777,0.7777777777777778
811,./stim/processed_extracts/true/8\1_va.mov,true,AU28,7,8,7,0.02222676790219528,0.42857142857142855,2.142857142857143,0.42857142857142855
812,./stim/processed_extracts/true/8\3_va.mov,true,AU28,5,8,5,0.17955274885943168,0.6,1.8,0.6
813,./stim/processed_extracts/true/9\2_va.mov,true,AU28,6,9,8,0.30477540828368543,1.0,3.625,1.0
814,./stim/processed_extracts/true/10\5_va.mov,true,AU28,12,10,9,0.04384338991298783,0.4444444444444444,2.5555555555555554,0.4444444444444444
815,./stim/processed_extracts/true/11\7_va.mov,true,AU28,22,11,8,0.0760337989058195,0.875,3.25,0.875
816,./stim/processed_extracts/true/11\8_va.mov,true,AU28,24,11,5,-0.04099072715032,0.4,2.8,0.4
817,./stim/processed_extracts/true/11\9_va.mov,true,AU28,19,11,6,-0.034922991536983375,0.6666666666666666,3.3333333333333335,0.6666666666666666
818,./stim/processed_extracts/true/12\1_va.mov,true,AU28,8,12,5,-0.1524685538457297,0.6,2.8,0.6
819,./stim/processed_extracts/true/12\3_va.mov,true,AU28,13,12,7,-0.08055147276767101,0.42857142857142855,3.142857142857143,0.42857142857142855
820,./stim/processed_extracts/true/13\2_va.mov,true,AU28,12,13,10,0.03936278820053686,0.5,2.4,0.5
821,./stim/processed_extracts/true/13\6_va.mov,true,AU28,18,13,6,0.1600203405662281,1.0,3.0,1.0
822,./stim/processed_extracts/true/14\2_va.mov,true,AU28,7,14,5,0.41298507228338727,0.4,2.6,0.4
823,./stim/processed_extracts/true/14\3_va.mov,true,AU28,15,14,8,0.18267639080518466,0.625,3.375,0.625
824,./stim/processed_extracts/true/15\1_va.mov,true,AU28,8,15,6,0.015246490346701506,0.5,3.3333333333333335,0.5
825,./stim/processed_extracts/true/15\2_va.mov,true,AU28,13,15,6,-0.041201559250242194,1.0,2.8333333333333335,1.0
826,./stim/processed_extracts/true/16\3_va.mov,true,AU28,6,16,6,0.3144502326658485,0.8333333333333334,2.3333333333333335,0.8333333333333334
827,./stim/processed_extracts/true/16\4_va.mov,true,AU28,7,16,10,0.5515656054055621,0.4,2.3,0.4
828,./stim/processed_extracts/true/18\4_va.mov,true,AU28,9,18,5,-0.2237623107271297,0.4,2.8,0.4
829,./stim/processed_extracts/true/19\1_va.mov,true,AU28,7,19,9,0.101176750913266,0.5555555555555556,3.111111111111111,0.5555555555555556
830,./stim/processed_extracts/true/19\4_va.mov,true,AU28,10,19,7,0.3250264645647089,1.0,3.2857142857142856,1.0
831,./stim/processed_extracts/true/21\2_va.mov,true,AU28,15,21,8,-0.0693172720734609,0.25,2.375,0.25
832,./stim/processed_extracts/true/21\3_va.mov,true,AU28,13,21,6,0.28564915318649214,1.0,4.0,1.0
833,./stim/processed_extracts/true/22\2_va.mov,true,AU28,8,22,7,0.02237135531599826,0.8571428571428571,2.4285714285714284,0.8571428571428571
834,./stim/processed_extracts/true/23\1_va.mov,true,AU28,9,23,3,-0.4627156636206307,0.0,2.0,0.0
835,./stim/processed_extracts/true/23\3_va.mov,true,AU28,7,23,4,-0.07371093144624659,0.5,1.5,0.5
836,./stim/processed_extracts/true/24\3_va.mov,true,AU28,10,24,6,-0.02886666117017169,0.6666666666666666,2.1666666666666665,0.6666666666666666
837,./stim/processed_extracts/true/24\4_va.mov,true,AU28,8,24,7,0.2931943010530494,0.42857142857142855,2.5714285714285716,0.42857142857142855
838,./stim/processed_extracts/true/24\5_va.mov,true,AU28,8,24,2,-0.14882678240401706,1.0,2.5,1.0
839,./stim/processed_extracts/true/26\4_va.mov,true,AU28,10,26,5,0.025989022127190863,0.6,2.4,0.6
840,./stim/processed_extracts/true/26\6_va.mov,true,AU28,7,26,6,0.14843746442763822,0.5,3.0,0.5
841,./stim/processed_extracts/true/27\1_va.mov,true,AU28,8,27,4,0.16724342640550324,0.75,2.25,0.75
842,./stim/processed_extracts/true/27\3_va.mov,true,AU28,11,27,7,0.0683763825695054,0.7142857142857143,3.0,0.7142857142857143
843,./stim/processed_extracts/true/28\1_va.mov,true,AU28,8,28,6,-0.19835319648239638,0.6666666666666666,3.3333333333333335,0.6666666666666666
844,./stim/processed_extracts/true/28\3_va.mov,true,AU28,6,28,6,0.10314977012918713,0.6666666666666666,1.6666666666666667,0.6666666666666666
845,./stim/processed_extracts/true/29\1_va.mov,true,AU28,6,29,5,0.323087220299302,0.8,2.0,0.8
846,./stim/processed_extracts/true/30\3_va.mov,true,AU28,13,30,6,-0.1807741640787421,1.0,2.1666666666666665,1.0
847,./stim/processed_extracts/true/31\3_va.mov,true,AU28,9,31,5,0.20518626602514034,0.6,3.0,0.6
848,./stim/processed_extracts/true/31\7_va.mov,true,AU28,10,31,6,0.23150415158554366,1.0,3.0,1.0
849,./stim/processed_extracts/true/31\8_va.mov,true,AU28,10,31,3,0.2568837970159416,0.6666666666666666,2.6666666666666665,0.6666666666666666
850,./stim/processed_extracts/true/32\1_va.mov,true,AU28,14,32,7,-0.04774481527175699,0.8571428571428571,2.2857142857142856,0.8571428571428571
851,./stim/processed_extracts/true/32\3_va.mov,true,AU28,11,32,9,-0.14621105700266895,0.7777777777777778,2.2222222222222223,0.7777777777777778
852,./stim/processed_extracts/true/34\5_va.mov,true,AU28,16,34,9,0.14355049878221848,1.0,3.111111111111111,1.0
853,./stim/processed_extracts/true/34\7_va.mov,true,AU28,9,34,4,-0.08304180486333919,0.25,2.0,0.25
854,./stim/processed_extracts/true/35\2_va.mov,true,AU28,9,35,5,-0.10108175770879035,0.8,3.0,0.8
855,./stim/processed_extracts/true/35\5_va.mov,true,AU28,7,35,4,-0.005049734027109047,0.75,2.5,0.75
856,./stim/processed_extracts/true/36\3_va.mov,true,AU28,9,36,6,0.06937225869351538,0.16666666666666666,3.1666666666666665,0.16666666666666666
857,./stim/processed_extracts/true/36\4_va.mov,true,AU28,13,36,6,0.04746161324001782,0.5,2.5,0.5
858,./stim/processed_extracts/true/37\1_va.mov,true,AU28,6,37,8,0.24198391366076258,0.625,3.0,0.625
859,./stim/processed_extracts/true/37\4_va.mov,true,AU28,7,37,5,0.03894614874661482,0.6,2.6,0.6
860,./stim/processed_extracts/true/38\4_va.mov,true,AU28,16,38,5,-0.020059708052920084,1.0,2.8,1.0
861,./stim/processed_extracts/true/39\1_va.mov,true,AU28,7,39,6,-0.02617065261624112,1.0,3.1666666666666665,1.0
862,./stim/processed_extracts/true/39\3_va.mov,true,AU28,10,39,5,0.10879301135307261,1.0,3.2,1.0
863,./stim/processed_extracts/true/40\1_va.mov,true,AU28,7,40,4,0.14749786546003252,0.5,2.5,0.5
864,./stim/processed_extracts/true/40\2_va.mov,true,AU28,12,40,9,-0.09527006740250404,0.6666666666666666,2.0,0.6666666666666666
865,./stim/processed_extracts/true/40\4_va.mov,true,AU28,15,40,5,0.08450200668969658,0.8,2.8,0.8
866,./stim/processed_extracts/true/41\1_va.mov,true,AU28,9,41,6,-0.03818757621346248,0.5,2.5,0.5
867,./stim/processed_extracts/true/42\5_va.mov,true,AU28,13,42,6,0.17077410848255486,0.8333333333333334,3.3333333333333335,0.8333333333333334
868,./stim/processed_extracts/true/43\2_va.mov,true,AU28,7,43,5,0.07361432087903125,1.0,3.2,1.0
869,./stim/processed_extracts/true/43\4_va.mov,true,AU28,8,43,8,-0.41676995756612245,0.875,2.875,0.875
870,./stim/processed_extracts/true/43\6_va.mov,true,AU28,7,43,4,0.08908430436309862,1.0,2.75,1.0
871,./stim/processed_extracts/true/44\2_va.mov,true,AU28,12,44,11,0.046373502789140826,0.5454545454545454,2.272727272727273,0.5454545454545454
872,./stim/processed_extracts/true/44\3_va.mov,true,AU28,8,44,4,-0.07597955315418908,0.75,2.75,0.75
873,./stim/processed_extracts/true/45\3_va.mov,true,AU28,7,45,8,0.23324842146698382,0.125,2.75,0.125
874,./stim/processed_extracts/true/46\2_va.mov,true,AU28,8,46,5,0.3012820072302382,0.4,2.8,0.4
875,./stim/processed_extracts/true/47\3_va.mov,true,AU28,9,47,5,0.36590637391795405,0.2,1.8,0.2
876,./stim/processed_extracts/true/47\7_va.mov,true,AU28,13,47,5,0.029528561336571925,0.8,2.8,0.8
877,./stim/processed_extracts/true/48\5_va.mov,true,AU28,12,48,9,-0.055371093063387514,0.5555555555555556,2.4444444444444446,0.5555555555555556
878,./stim/processed_extracts/true/48\8_va.mov,true,AU28,8,48,7,-0.32256027862736103,0.42857142857142855,3.2857142857142856,0.42857142857142855
879,./stim/processed_extracts/true/49\1_va.mov,true,AU28,9,49,6,0.001685184168596001,0.6666666666666666,2.3333333333333335,0.6666666666666666
880,./stim/processed_extracts/true/50\1_va.mov,true,AU28,8,50,5,0.3697181068438443,0.4,2.4,0.4
881,./stim/processed_extracts/true/51\3_va.mov,true,AU28,7,51,8,0.20854365274818606,0.5,2.0,0.5
882,./stim/processed_extracts/true/52\2_va.mov,true,AU28,10,52,5,-0.23533769796752535,0.6,2.6,0.6
883,./stim/processed_extracts/true/52\3_va.mov,true,AU28,10,52,8,-0.07593986209490053,0.75,2.5,0.75
884,./stim/processed_extracts/true/53\1_va.mov,true,AU28,7,53,4,0.015820917681689795,0.75,2.0,0.75
885,./stim/processed_extracts/true/53\2_va.mov,true,AU28,11,53,9,0.003367957642410374,0.7777777777777778,2.5555555555555554,0.7777777777777778
886,./stim/processed_extracts/true/54\1_va.mov,true,AU28,7,54,4,-0.00147350439672795,0.5,2.5,0.5
887,./stim/processed_extracts/true/54\3_va.mov,true,AU28,10,54,4,0.12222097257569207,0.75,3.0,0.75
888,./stim/processed_extracts/true/54\5_va.mov,true,AU28,8,54,4,-0.10245512730942147,0.0,2.5,0.0
889,./stim/processed_extracts/true/55\1_va.mov,true,AU28,14,55,8,0.12349744270307916,0.25,2.375,0.25
890,./stim/processed_extracts/true/55\6_va.mov,true,AU28,9,55,8,0.07107817821117303,0.625,2.25,0.625
891,./stim/processed_extracts/true/56\1_va.mov,true,AU28,7,56,7,0.11801018104344266,0.7142857142857143,2.4285714285714284,0.7142857142857143
892,./stim/processed_extracts/true/57\1_va.mov,true,AU28,11,57,3,0.17006648588074832,1.0,2.6666666666666665,1.0
893,./stim/processed_extracts/true/57\3_va.mov,true,AU28,13,57,6,0.10676393589125148,0.8333333333333334,2.6666666666666665,0.8333333333333334
894,./stim/processed_extracts/true/58\3_va.mov,true,AU28,9,58,4,0.5261664054035231,0.75,2.5,0.75
895,./stim/processed_extracts/true/58\5_va.mov,true,AU28,10,58,4,-0.08735311807112185,0.25,2.75,0.25
896,./stim/processed_extracts/true/59\1_va.mov,true,AU28,9,59,6,0.09618865825815853,0.6666666666666666,2.1666666666666665,0.6666666666666666
897,./stim/processed_extracts/true/59\3_va.mov,true,AU28,10,59,4,0.10038435981509063,0.75,2.5,0.75
898,./stim/processed_extracts/true/60\1_va.mov,true,AU28,6,60,6,0.06297210497329793,0.3333333333333333,2.3333333333333335,0.3333333333333333
899,./stim/processed_extracts/true/60\5_va.mov,true,AU28,14,60,3,0.12476032444024007,1.0,3.0,1.0
900,./stim/processed_extracts/true/1\3_va.mov,true,AU43,26,1,6,0.18131513551643827,1.0,3.3333333333333335,1.0
901,./stim/processed_extracts/true/2\1_va.mov,true,AU43,11,2,6,-0.12240756337221344,0.3333333333333333,3.5,0.3333333333333333
902,./stim/processed_extracts/true/3\2_va.mov,true,AU43,15,3,5,-0.03056641563713275,0.8,3.2,0.8
903,./stim/processed_extracts/true/3\7_va.mov,true,AU43,7,3,5,-0.29623417616422243,0.4,3.2,0.4
904,./stim/processed_extracts/true/4\4_va.mov,true,AU43,7,4,7,0.2523062996505777,0.7142857142857143,2.4285714285714284,0.7142857142857143
905,./stim/processed_extracts/true/4\7_va.mov,true,AU43,19,4,5,0.18267083705719075,0.8,3.4,0.8
906,./stim/processed_extracts/true/5\1_va.mov,true,AU43,19,5,4,0.33194270534189896,1.0,3.0,1.0
907,./stim/processed_extracts/true/5\2_va.mov,true,AU43,15,5,4,-0.1119848496166421,0.5,3.25,0.5
908,./stim/processed_extracts/true/5\5_va.mov,true,AU43,7,5,5,0.41009645186836635,0.6,2.4,0.6
909,./stim/processed_extracts/true/6\3_va.mov,true,AU43,23,6,2,-0.20348037094879218,1.0,4.0,1.0
910,./stim/processed_extracts/true/7\3_va.mov,true,AU43,7,7,9,-0.5057569331136377,0.7777777777777778,2.7777777777777777,0.7777777777777778
911,./stim/processed_extracts/true/8\1_va.mov,true,AU43,7,8,7,-0.0994680687976943,0.42857142857142855,2.142857142857143,0.42857142857142855
912,./stim/processed_extracts/true/8\3_va.mov,true,AU43,5,8,5,-0.10176515648906473,0.6,1.8,0.6
913,./stim/processed_extracts/true/9\2_va.mov,true,AU43,6,9,8,0.14121060171363461,1.0,3.625,1.0
914,./stim/processed_extracts/true/10\5_va.mov,true,AU43,12,10,9,0.03767766495614933,0.4444444444444444,2.5555555555555554,0.4444444444444444
915,./stim/processed_extracts/true/11\7_va.mov,true,AU43,22,11,8,-0.23268487597331078,0.875,3.25,0.875
916,./stim/processed_extracts/true/11\8_va.mov,true,AU43,24,11,5,0.0018072173458051851,0.4,2.8,0.4
917,./stim/processed_extracts/true/11\9_va.mov,true,AU43,19,11,6,0.3213829428667046,0.6666666666666666,3.3333333333333335,0.6666666666666666
918,./stim/processed_extracts/true/12\1_va.mov,true,AU43,8,12,5,-0.22492567734271876,0.6,2.8,0.6
919,./stim/processed_extracts/true/12\3_va.mov,true,AU43,13,12,7,-0.0428779646808328,0.42857142857142855,3.142857142857143,0.42857142857142855
920,./stim/processed_extracts/true/13\2_va.mov,true,AU43,12,13,10,-0.0882768062619976,0.5,2.4,0.5
921,./stim/processed_extracts/true/13\6_va.mov,true,AU43,18,13,6,-0.10239621745524997,1.0,3.0,1.0
922,./stim/processed_extracts/true/14\2_va.mov,true,AU43,7,14,5,-0.16860573011294583,0.4,2.6,0.4
923,./stim/processed_extracts/true/14\3_va.mov,true,AU43,15,14,8,0.039006676666293615,0.625,3.375,0.625
